SKU,Nombre,Categoria,Imagen local,URL para WooCommerce,Fuente
prod-49284,Pepsodent Int 18 Dientes Sensibles 75 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49282,Pepsodent Int Pas Limp Prof 96 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49581,Perenteryl 250 mg 10 Sob (Saccharomyces Boulardii 250 mg),Medicamentos,/products/medicamentos/prod-49581-perenteryl-250-mg-10-sob-saccharomyces-boulardii-250-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49581-perenteryl-250-mg-10-sob-saccharomyces-boulardii-250-mg.jpg,archivo_local_por_sku
prod-29700,Perenteryl Ad 250 mg 10 cápsulas (Saccharomyces 250 mg),Medicamentos,/products/medicamentos/prod-29700-perenteryl-ad-250-mg-10-capsulas-saccharomyces-250-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-29700-perenteryl-ad-250-mg-10-capsulas-saccharomyces-250-mg.jpg,archivo_local_por_sku
prod-49391,Perfilador De Cejas,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49909,Petalos Desmaquillantes 80 Un,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-47155,Petri Toa Des Agu Mice 25,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-47154,Petri Toa Des Hidra Sho 25,Medicamentos,/products/medicamentos/prod-47154-petri-toa-des-hidra-sho-25.jpg,http://farmacia-andes.abc/products/medicamentos/prod-47154-petri-toa-des-hidra-sho-25.jpg,archivo_local_por_sku
prod-49222,Petrizzio Agua Micelar Hyaluronic Boost x 400,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49431,Petrizzio Body Break Hidra 200 ml,Dermocosmética,/products/importadas/prod-49431-petrizzio-body-break-hidra-200-ml-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49431-petrizzio-body-break-hidra-200-ml-dr-simi.jpg,archivo_local_por_sku
prod-49429,Petrizzio Body Caramel Hidr 200 ml,Dermocosmética,/products/importadas/prod-49429-petrizzio-body-caramel-hidr-200-ml-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49429-petrizzio-body-caramel-hidr-200-ml-dr-simi.jpg,archivo_local_por_sku
prod-49430,Petrizzio Body Carnival Hidra 200 ml,Dermocosmética,/products/importadas/prod-49430-petrizzio-body-carnival-hidra-200-ml-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49430-petrizzio-body-carnival-hidra-200-ml-dr-simi.jpg,archivo_local_por_sku
prod-49433,Petrizzio Body Mode One Hidra 200 ml,Dermocosmética,/products/importadas/prod-49433-petrizzio-body-mode-one-hidra-200-ml-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49433-petrizzio-body-mode-one-hidra-200-ml-dr-simi.jpg,archivo_local_por_sku
prod-49432,Petrizzio Body Party Hidra 200 ml,Dermocosmética,/products/importadas/prod-49432-petrizzio-body-party-hidra-200-ml-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49432-petrizzio-body-party-hidra-200-ml-dr-simi.jpg,archivo_local_por_sku
prod-49856,Petrizzio Facial Antimancha FPS 50,Protección solar,/products/importadas/prod-49856-petrizzio-facial-antimancha-fps-50-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49856-petrizzio-facial-antimancha-fps-50-dr-simi.jpg,archivo_local_por_sku
prod-49417,Petrizzio Quita Esmalte 75 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-2542,Phb Cep Junior,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-38962,Phb Cep Orthodontic + Pasta 15 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-2536,Phb Cep Petit Niño,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49502,Phb Cep Super 6 Sensib Plus x 2,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-35385,Phb Cep Super 6 Sensible,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-34035,Phb Cep Super 7suave 2UD Pack,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-38963,Phb Cep Super 8 Medio,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-13017,Phb Cep Super 9 Duro,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-39898,Phb crema Dental White 75 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-16448,"Piascledine 300 mg 30 cápsulas (Glycine Max 200 mg, Persea Gratissima 100 mg)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-28169,Piclokare 75 mg 28 comprimidos (Clopidogrel 75 mg),Medicamentos,/products/medicamentos/prod-28169-piclokare-75-mg-28-comprimidos-clopidogrel-75-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-28169-piclokare-75-mg-28-comprimidos-clopidogrel-75-mg.jpg,archivo_local_por_sku
prod-49972,Picolinato De Cromo 30 cápsulas,Medicamentos,/products/importadas/prod-49972-picolinato-de-cromo-30-capsulas-dr-simi.png,http://farmacia-andes.abc/products/importadas/prod-49972-picolinato-de-cromo-30-capsulas-dr-simi.png,archivo_local_por_sku
prod-47016,"Pielarm crema H Int O 9 + 6,350",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-47077,Pielarm crema Liq Carac 160M,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-47068,Pielarm crema Nut Hid Cas 350,Medicamentos,/products/medicamentos/prod-47068-pielarm-crema-nut-hid-cas-350.jpg,http://farmacia-andes.abc/products/medicamentos/prod-47068-pielarm-crema-nut-hid-cas-350.jpg,archivo_local_por_sku
prod-49394,Pielarmina Body Colageno 350 ml Corporal,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-2630,Pielarmina crema Bolsa,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-35713,Pielarmina crema Castañ 70 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-15833,Pielarmina crema Liq Limon 160 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-30431,Pielarmina crema Manos Parfina + Calendula 70 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49280,Pielarmina crema Maqui 70 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49279,Pielarmina crema Rosa Mosq 70 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-48769,Pietra Ed comprimidos 2 mg 30 (Dienogest 2 mg),Medicamentos,/products/medicamentos/prod-48769-pietra-ed-comprimidos-2-mg-30-dienogest-2-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-48769-pietra-ed-comprimidos-2-mg-30-dienogest-2-mg.jpg,archivo_local_por_sku
prod-33820,Pigeon Asp Nasal Tubo 10560,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-35113,Pigeon Bol Alm Leche Mat 120 ml 25UD,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-8814,Pigeon Cep Dent Lesson Etap 123 10892,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-14401,Pigeon Prot Pezon Silicona 16896,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49928,"Pileran gotas (Metoclopramida 0,5 g)",Veterinaria,/products/receta.svg,,placeholder_o_no_importable
prod-7475,Pilocarpina solución oftálmica 2% 10 ml,Medicamentos,/products/medicamentos/prod-7475-pilocarpina-solucion-oftalmica-2-10-ml.jpg,http://farmacia-andes.abc/products/medicamentos/prod-7475-pilocarpina-solucion-oftalmica-2-10-ml.jpg,archivo_local_por_sku
prod-13059,Pilocarpina solución oftálmica 4% 10 ml,Medicamentos,/products/medicamentos/prod-13059-pilocarpina-solucion-oftalmica-4-10-ml.jpg,http://farmacia-andes.abc/products/medicamentos/prod-13059-pilocarpina-solucion-oftalmica-4-10-ml.jpg,archivo_local_por_sku
prod-11957,"Piretanyl 20 comprimidos (Cafeina 25 mg, Clorfenamina 2 mg, Metamizol 322 mg)",Medicamentos,/products/medicamentos/prod-11957-piretanyl-20-comprimidos-cafeina-25-mg-clorfenamina-2-mg-metamizol-322.jpg,http://farmacia-andes.abc/products/medicamentos/prod-11957-piretanyl-20-comprimidos-cafeina-25-mg-clorfenamina-2-mg-metamizol-322.jpg,archivo_local_por_sku
prod-23357,"Pironal Flu Fte jarabe 100 ml (Ibuprofeno 200 mg, Pseudoefedrina 30 mg)",Medicamentos,/products/medicamentos/prod-23357-pironal-flu-fte-jarabe-100-ml-ibuprofeno-200-mg-pseudoefedrina-30-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-23357-pironal-flu-fte-jarabe-100-ml-ibuprofeno-200-mg-pseudoefedrina-30-mg.jpg,archivo_local_por_sku
prod-9701,Piroxicam 20 mg 10 comprimidos Lchile,Medicamentos,/products/medicamentos/prod-9701-piroxicam-20-mg-10-comprimidos-lchile.jpg,http://farmacia-andes.abc/products/medicamentos/prod-9701-piroxicam-20-mg-10-comprimidos-lchile.jpg,archivo_local_por_sku
prod-49631,Piroxinc 5 ml (Ciclopiroxolamina 8 g),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-29669,Planiden Odt 10 mg 30 comprimidos (Clotiazepam 10 mg),Medicamentos,/products/medicamentos/prod-29669-planiden-odt-10-mg-30-comprimidos-clotiazepam-10-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-29669-planiden-odt-10-mg-30-comprimidos-clotiazepam-10-mg.jpg,archivo_local_por_sku
prod-49602,Pluricef 200 mg 10 comprimidos bioequivalente (Cefpodoxima 200 mg),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-28424,Pluster 50 mcg 120dosis (Mometasona Furoato 50 mcg),Medicamentos,/products/medicamentos/prod-28424-pluster-50-mcg-120dosis-mometasona-furoato-50-mcg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-28424-pluster-50-mcg-120dosis-mometasona-furoato-50-mcg.jpg,archivo_local_por_sku
prod-15574,Polividona Yodada 10% 30 ml,Medicamentos,/products/importadas/prod-15574-polividona-yodada-10-30-ml-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-15574-polividona-yodada-10-30-ml-dr-simi.jpg,archivo_local_por_sku
prod-9003,Pomada Azufrada 6% 50 g Valma (Azufre 6%),Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-8440,Pomada Salicilada 25 g Valma (Salicilato De Metilo 10%),Dermocosmética,/products/importadas/prod-8440-pomada-salicilada-25-g-valma-salicilato-de-metilo-10-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-8440-pomada-salicilada-25-g-valma-salicilato-de-metilo-10-dr-simi.jpg,archivo_local_por_sku
prod-10546,"Potasio Gluconato 31,2% 200 ml Lchile",Medicamentos,/products/medicamentos/prod-10546-potasio-gluconato-31-2-200-ml-lchile.jpg,http://farmacia-andes.abc/products/medicamentos/prod-10546-potasio-gluconato-31-2-200-ml-lchile.jpg,archivo_local_por_sku
prod-48164,Power Shot Piña sin Az 60 ml,Cuidado familiar,/products/suero.svg,,placeholder_o_no_importable
prod-49235,Prednisolo Sus Oft 1%5 ml (Prednisolona Acetato 1%),Medicamentos,/products/importadas/prod-49235-prednisolo-sus-oft-1-5-ml-prednisolona-acetato-1-dr-simi.png,http://farmacia-andes.abc/products/importadas/prod-49235-prednisolo-sus-oft-1-5-ml-prednisolona-acetato-1-dr-simi.png,archivo_local_por_sku
prod-49318,Prednisona 20 mg 20 comprimidos,Medicamentos,/products/medicamentos/prednisona-pasteur-20mg-20comp.webp,http://farmacia-andes.abc/products/medicamentos/prednisona-pasteur-20mg-20comp.webp,override_json
prod-31261,Prednisona 5 mg 20 comprimidos (bioequivalente) Lchile,Medicamentos,/products/medicamentos/prod-31261-prednisona-5-mg-20-comprimidos-bioequivalente-lchile.jpg,http://farmacia-andes.abc/products/medicamentos/prod-31261-prednisona-5-mg-20-comprimidos-bioequivalente-lchile.jpg,archivo_local_por_sku
prod-50188,Prednisona suspensión oral 20 mg/5 ml,Medicamentos,/products/importadas/prod-50188-prednisona-suspension-oral-20-mg-5-ml-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-50188-prednisona-suspension-oral-20-mg-5-ml-dr-simi.jpg,archivo_local_por_sku
prod-49347,"Predual 10 comprimidos (Mepiramina 15 mg, Pamabrom 25 mg, Paracetamol 500 mg)",Medicamentos,/products/importadas/prod-49347-predual-10-comprimidos-mepiramina-15-mg-pamabrom-25-mg-paracetamol-500-mg-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49347-predual-10-comprimidos-mepiramina-15-mg-pamabrom-25-mg-paracetamol-500-mg-dr-simi.jpg,archivo_local_por_sku
prod-49299,Pregabalina 150 mg 30 cápsulas (bioequivalente) Curaesp,Medicamentos,/products/importadas/prod-49299-pregabalina-150-mg-30-capsulas-bioequivalente-curaesp-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49299-pregabalina-150-mg-30-capsulas-bioequivalente-curaesp-dr-simi.jpg,archivo_local_por_sku
prod-49361,Pregabalina 75 mg 30 cápsulas,Medicamentos,/products/importadas/prod-49361-pregabalina-75-mg-30-capsulas-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49361-pregabalina-75-mg-30-capsulas-dr-simi.jpg,archivo_local_por_sku
prod-49714,Pregalex 150 mg (Pregab) 30 comprimidos (Pregabalina 150 mg),Medicamentos,/products/medicamentos/prod-49714-pregalex-150-mg-pregab-30-comprimidos-pregabalina-150-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49714-pregalex-150-mg-pregab-30-comprimidos-pregabalina-150-mg.jpg,archivo_local_por_sku
prod-38179,Prestat 50 mg 40 comprimidos (Pregabalina 50 mg),Medicamentos,/products/medicamentos/prod-38179-prestat-50-mg-40-comprimidos-pregabalina-50-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-38179-prestat-50-mg-40-comprimidos-pregabalina-50-mg.jpg,archivo_local_por_sku
prod-10547,Primidona 250 mg 50 comprimidos,Medicamentos,/products/medicamentos/prod-10547-primidona-250-mg-50-comprimidos.jpg,http://farmacia-andes.abc/products/medicamentos/prod-10547-primidona-250-mg-50-comprimidos.jpg,archivo_local_por_sku
prod-4854,"Proctogel crema 30 g (Lidocaina 2 g, Tribenosido 5 g)",Medicamentos,/products/medicamentos/prod-4854-proctogel-crema-30-g-lidocaina-2-g-tribenosido-5-g.jpg,http://farmacia-andes.abc/products/medicamentos/prod-4854-proctogel-crema-30-g-lidocaina-2-g-tribenosido-5-g.jpg,archivo_local_por_sku
prod-49181,Prodasone comprimidos 5 mg x 20 (Medroxiprogesterona 5 mg),Medicamentos,/products/medicamentos/prod-49181-prodasone-comprimidos-5-mg-x-20-medroxiprogesterona-5-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49181-prodasone-comprimidos-5-mg-x-20-medroxiprogesterona-5-mg.jpg,archivo_local_por_sku
prod-5843,Prodel jarabe 120 ml (Clorfenamina 2 mg/5 ml),Medicamentos,/products/medicamentos/prod-5843-prodel-jarabe-120-ml-clorfenamina-2-mg-5-ml.jpg,http://farmacia-andes.abc/products/medicamentos/prod-5843-prodel-jarabe-120-ml-clorfenamina-2-mg-5-ml.jpg,archivo_local_por_sku
prod-13462,"Prodel-b 10 comprimidos (Betametasona 0,25 mg, Clorfenamina 2 mg)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-5845,"Prodel-b 30 comprimidos (Betametasona 0,25 mg, Clorfenamina 2 mg)",Medicamentos,/products/medicamentos/prod-5845-prodel-b-30-comprimidos-betametasona-0-25-mg-clorfenamina-2-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-5845-prodel-b-30-comprimidos-betametasona-0-25-mg-clorfenamina-2-mg.jpg,archivo_local_por_sku
prod-11475,"Prolong 1000 Sp 10 g (Lidocaina 11,5%)",Medicamentos,/products/medicamentos/prod-11475-prolong-1000-sp-10-g-lidocaina-11-5.jpg,http://farmacia-andes.abc/products/medicamentos/prod-11475-prolong-1000-sp-10-g-lidocaina-11-5.jpg,archivo_local_por_sku
prod-27495,Promerpal 140 mg 10 cápsulas (Diclofenaco Colestiramina 140 mg),Medicamentos,/products/medicamentos/prod-27495-promerpal-140-mg-10-capsulas-diclofenaco-colestiramina-140-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-27495-promerpal-140-mg-10-capsulas-diclofenaco-colestiramina-140-mg.jpg,archivo_local_por_sku
prod-38917,Propoleo C jarabe x 180 ml,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-38918,Propoleo Spray sin Miel x 30 ml,Medicamentos,/products/medicamentos/prod-38918-propoleo-spray-sin-miel-x-30-ml.jpg,http://farmacia-andes.abc/products/medicamentos/prod-38918-propoleo-spray-sin-miel-x-30-ml.jpg,archivo_local_por_sku
prod-50090,Propoleo Tutti Frutti Spray Kids 30 ml (Springlife),Medicamentos,/products/medicamentos/prod-50090-propoleo-tutti-frutti-spray-kids-30-ml-springlife.jpg,http://farmacia-andes.abc/products/medicamentos/prod-50090-propoleo-tutti-frutti-spray-kids-30-ml-springlife.jpg,archivo_local_por_sku
prod-31054,Propranolol 10 mg 20 comprimidos Mintlab,Medicamentos,/products/medicamentos/prod-31054-propranolol-10-mg-20-comprimidos-mintlab.jpg,http://farmacia-andes.abc/products/medicamentos/prod-31054-propranolol-10-mg-20-comprimidos-mintlab.jpg,archivo_local_por_sku
prod-10549,Propranolol 40 mg 20 comprimidos Mintlab,Medicamentos,/products/medicamentos/prod-10549-propranolol-40-mg-20-comprimidos-mintlab.jpg,http://farmacia-andes.abc/products/medicamentos/prod-10549-propranolol-40-mg-20-comprimidos-mintlab.jpg,archivo_local_por_sku
prod-50134,"Proteliv (Colina 10 mg, Metionina 200 mg, N-acetilcisteina 30 mg)",Veterinaria,/products/receta.svg,,placeholder_o_no_importable
prod-49842,Protex Jab Liq Vit E 500 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49258,Protex Jab Barra Aloe 125 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49654,Prudence Corrugado Preservativo 3U,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49243,Pylobiotic cápsulas Env Vta x 30 (Bifidobacterium Longum Es 1 x 10_9 1UFC),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-50023,Pyriped Ibuprofeno 400 mg 10 cápsulas,Medicamentos,/products/medicamentos/prod-50023-pyriped-ibuprofeno-400-mg-10-capsulas.jpg,http://farmacia-andes.abc/products/medicamentos/prod-50023-pyriped-ibuprofeno-400-mg-10-capsulas.jpg,archivo_local_por_sku
prod-27507,Pyriped-cb 400 mg 20 cápsulas (Ibuprofeno 400 mg),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49740,Qg 5 Caja 30 comprimidos,Medicamentos,/products/medicamentos/prod-49740-qg-5-caja-30-comprimidos.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49740-qg-5-caja-30-comprimidos.jpg,archivo_local_por_sku
prod-33807,Quetiapina 100 mg 30 comprimidos Re (bioequivalente) Ascend,Medicamentos,/products/importadas/prod-33807-quetiapina-100-mg-30-comprimidos-re-bioequivalente-ascend-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-33807-quetiapina-100-mg-30-comprimidos-re-bioequivalente-ascend-dr-simi.jpg,archivo_local_por_sku
prod-50162,Quetiapina 25 mg ( bioequivalente ) 30 comprimidos,Medicamentos,/products/importadas/prod-50162-quetiapina-25-mg-bioequivalente-30-comprimidos-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-50162-quetiapina-25-mg-bioequivalente-30-comprimidos-dr-simi.jpg,archivo_local_por_sku
prod-15019,Quinobiot 750 mg 7 comprimidos recubiertos (Levofloxacino 750 mg),Medicamentos,/products/medicamentos/prod-15019-quinobiot-750-mg-7-comprimidos-recubiertos-levofloxacino-750-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-15019-quinobiot-750-mg-7-comprimidos-recubiertos-levofloxacino-750-mg.jpg,archivo_local_por_sku
prod-2908,Quitacallos crema 5 g (Ácido Salicilico 30 g),Medicamentos,/products/medicamentos/prod-2908-quitacallos-crema-5-g-acido-salicilico-30-g.jpg,http://farmacia-andes.abc/products/medicamentos/prod-2908-quitacallos-crema-5-g-acido-salicilico-30-g.jpg,archivo_local_por_sku
prod-49666,Radigen (Risperidona 1 mg),Medicamentos,/products/medicamentos/prod-49666-radigen-risperidona-1-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49666-radigen-risperidona-1-mg.jpg,archivo_local_por_sku
prod-13431,Rayito De solución FPS 50 Kids 90 g,Protección solar,/products/solar-kids.svg,,placeholder_o_no_importable
prod-8374,Recolector Orina Adulto 2LT,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-38364,Recovery K Tape Negro,Medicamentos,/products/medicamentos/prod-38364-recovery-k-tape-negro.jpg,http://farmacia-andes.abc/products/medicamentos/prod-38364-recovery-k-tape-negro.jpg,archivo_local_por_sku
prod-13362,Red Bull Beb Energi 250 ml (Vitaminas),Cuidado familiar,/products/suero.svg,,placeholder_o_no_importable
prod-38954,"Red Off solución oftálmica 15 ml (Nafazolina 0,125 mg)",Medicamentos,/products/medicamentos/prod-38954-red-off-solucion-oftalmica-15-ml-nafazolina-0-125-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-38954-red-off-solucion-oftalmica-15-ml-nafazolina-0-125-mg.jpg,archivo_local_por_sku
prod-28017,Refellin Kit Trat Piojos (Dimeticona 1/1),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-14811,Reflexan 5 mg 20 comprimidos (Ciclobenzaprina 5 mg),Medicamentos,/products/medicamentos/prod-14811-reflexan-5-mg-20-comprimidos-ciclobenzaprina-5-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-14811-reflexan-5-mg-20-comprimidos-ciclobenzaprina-5-mg.jpg,archivo_local_por_sku
prod-40583,"Regenesis Max 30 cápsulas (Ácido Docosahexanoico 0,1%, Minerales 0,1%, Omega 3 300 mg)",Medicamentos,/products/medicamentos/prod-40583-regenesis-max-30-capsulas-acido-docosahexanoico-0-1-minerales-0-1-omeg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-40583-regenesis-max-30-capsulas-acido-docosahexanoico-0-1-minerales-0-1-omeg.jpg,archivo_local_por_sku
prod-49423,"Regenesis Ultra (Hierro 25 mg, Omega 3 359 mg, Vitamina D 800 UI)",Medicamentos,/products/importadas/prod-49423-regenesis-ultra-hierro-25-mg-omega-3-359-mg-vitamina-d-800-ui-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49423-regenesis-ultra-hierro-25-mg-omega-3-359-mg-vitamina-d-800-ui-dr-simi.jpg,archivo_local_por_sku
prod-40359,"Regenesis Up 30 cápsulas (Ácido Ascorbico 1 mg, Minerales 1 mg, Omega 3 1 mg, Vitamina E 0,5%/1, Vitaminas 1 mg, Vitaminas B 1 mg)",Medicamentos,/products/importadas/prod-40359-regenesis-up-30-capsulas-acido-ascorbico-1-mg-minerales-1-mg-omega-3-1-mg-vi-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-40359-regenesis-up-30-capsulas-acido-ascorbico-1-mg-minerales-1-mg-omega-3-1-mg-vi-dr-simi.jpg,archivo_local_por_sku
prod-14979,Relatene 100 mg 20 comprimidos Mintlab (Ketoprofeno 100 mg),Medicamentos,/products/medicamentos/prod-14979-relatene-100-mg-20-comprimidos-mintlab-ketoprofeno-100-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-14979-relatene-100-mg-20-comprimidos-mintlab-ketoprofeno-100-mg.jpg,archivo_local_por_sku
prod-864,Remitex 10 mg gotas 15 ml (Cetirizina 10 mg/1 ml),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-16990,Renu Plus solución 355 ml,Accesorios,/products/suero.svg,,placeholder_o_no_importable
prod-36930,Repelex Forte Sp 165 ml (Dietiltoluamida 30%),Medicamentos,/products/importadas/prod-36930-repelex-forte-sp-165-ml-dietiltoluamida-30-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-36930-repelex-forte-sp-165-ml-dietiltoluamida-30-dr-simi.jpg,archivo_local_por_sku
prod-17148,Repelex NF Sp 165 ml (Dietiltoluamida 15%),Medicamentos,/products/importadas/prod-17148-repelex-nf-sp-165-ml-dietiltoluamida-15-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-17148-repelex-nf-sp-165-ml-dietiltoluamida-15-dr-simi.jpg,archivo_local_por_sku
prod-31221,Revitalif FPS 30 50 ml,Protección solar,/products/solar-kids.svg,,placeholder_o_no_importable
prod-50171,Revolution (Selamectina 6 % ),Veterinaria,/products/receta.svg,,placeholder_o_no_importable
prod-47368,Rexanel comprimidos 10 mg 30 comprimidos (Rupatadina 10 mg),Medicamentos,/products/medicamentos/prod-47368-rexanel-comprimidos-10-mg-30-comprimidos-rupatadina-10-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-47368-rexanel-comprimidos-10-mg-30-comprimidos-rupatadina-10-mg.jpg,archivo_local_por_sku
prod-41925,Rexona Cotton Des Stk 72H 150 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49266,Rexona Des Spray Invisible 150 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49296,Rexona Des Spray Power Dry 150 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49297,Rexona Desp Sf Futbol Fan 150 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49343,"Rexona Desp V 8,150 ml",Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49340,Rexona Desp Xtra Cool 72 H 150 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-32967,Rexona Men Des Stick V 8 50 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-50166,Rexona Men Dessp Invisible 150 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-37995,Rexona Men Des Stk A P E Cool 50 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-15708,Rexona Men Des Stk Inv 50 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-23533,Rexona Wom Des Stk A Emotion 50 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-4333,Rexona Wom Des Stk Bambo 50 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-4337,Rexona Wom Des Stk Powder 50 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-25721,"Rigotax-d 10 cápsulas (Cetirizina 5 mg, Pseudoefedrina 120 mg)",Medicamentos,/products/medicamentos/prod-25721-rigotax-d-10-capsulas-cetirizina-5-mg-pseudoefedrina-120-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-25721-rigotax-d-10-capsulas-cetirizina-5-mg-pseudoefedrina-120-mg.jpg,archivo_local_por_sku
prod-49246,Rilex comprimidos recubiertos 10 mg (Rivaroxabán),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-868,"Rinobanedif ungüento 10 g (Antazolina 5 mg/1 g, Bacitracina 500 UI/1 g, Neomicina 3,5 mg/1 g, Xilometazolina 0,5 mg/1 g)",Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49345,Rismia 1M 30 comprimidos Indopharma (Risperidona 1 mg),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49188,Rispyl comprimidos 1 mg x 20 (Risperidona 1 mg),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
