Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Regular price,Sale price,Tax status,In stock?,Stock,Backorders allowed?,Sold individually?,Categories,Tags,Images,Meta: _farmacia_andes_registro_isp,Meta: _farmacia_andes_principio_activo,Meta: _farmacia_andes_condicion_venta,Meta: _farmacia_andes_requiere_receta,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
simple,prod-49341,Tapsin 1000sc 1 g 20 comprimidos Maver (Paracetamol 1 g),1,0,visible,Analgesico-antipiretico. Presentación: 20 comprimidos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Analgesico-antipiretico. Presentación: 20 comprimidos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,4950,,taxable,1,,0,0,Medicamentos,"MAVER, Venta libre",,,,Venta libre,no,Marca,MAVER,1,0,Formato,20 comprimidos,1,0
simple,prod-45603,Tapsininstaflu Dn comprimidos 12 + 6,1,0,visible,Antigripal. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antigripal. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,3500,,taxable,1,,0,0,Medicamentos,"MAVER, Venta libre",,,,Venta libre,no,Marca,MAVER,1,0,Formato,Formato a consultar,1,0
simple,prod-8351,Taxus 20 mg 30 comprimidos (Tamoxifeno 20 mg),1,0,visible,Oncologico. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Oncologico. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,12780,,taxable,1,,0,0,Medicamentos,"TECNOFARMA, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-8351-taxus-20-mg-30-comprimidos-tamoxifeno-20-mg.jpg,,,Venta con receta médica,yes,Marca,TECNOFARMA,1,0,Formato,30 comprimidos,1,0
simple,prod-39744,"Tejania 0,075 mg 28 comprimidos recubiertos (Desogestrel 0,075 mg)",1,0,visible,Anticonceptivo De Emergencia. Presentación: 28 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Anticonceptivo De Emergencia. Presentación: 28 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,9990,,taxable,1,,0,0,Medicamentos,"GIDEON RICHTER PLC, Requiere receta",,,,Venta con receta médica,yes,Marca,GIDEON RICHTER PLC,1,0,Formato,28 comprimidos,1,0
simple,prod-38406,Tena For Men 12unidades,1,0,visible,Sin Asignacion. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Sin Asignacion. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,8600,,taxable,1,,0,0,Dermocosmética,"SIN ASIGNACION, Venta libre",,,,Venta libre,no,Marca,SIN ASIGNACION,1,0,Formato,Formato a consultar,1,0
simple,prod-49774,Tena Pants Confort Ch/M 10 Un,1,0,visible,Accesorios Medicos. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Accesorios Medicos. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,10900,,taxable,1,,0,0,Dermocosmética,"INSUMOS MEDICOS, Venta libre",,,,Venta libre,no,Marca,INSUMOS MEDICOS,1,0,Formato,Formato a consultar,1,0
simple,prod-49471,Tensiometro Muñeca Aut Love Life,1,0,visible,Accesorios Medicos. Presentación: 1 Dispositivo. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Accesorios Medicos. Presentación: 1 Dispositivo. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,23990,,taxable,1,,0,0,Medicamentos,"LOVE LIFE, Venta libre",,,,Venta libre,no,Marca,LOVE LIFE,1,0,Formato,1 Dispositivo,1,0
simple,prod-14848,Tensodox 5 mg 20 comprimidos (Ciclobenzaprina 5 mg),1,0,visible,Relajante Muscular. Presentación: 20 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Relajante Muscular. Presentación: 20 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,7800,,taxable,1,,0,0,Medicamentos,"RECALCINE, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-14848-tensodox-5-mg-20-comprimidos-ciclobenzaprina-5-mg.jpg,,,Venta con receta médica,yes,Marca,RECALCINE,1,0,Formato,20 comprimidos,1,0
simple,prod-1829,"Tensoliv 30 comprimidos Re (Bromuro Clidinio 2,5 mg, Clordiazepoxido 5 mg)",1,0,visible,Tratamiento Colon Irritable. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Tratamiento Colon Irritable. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,17600,,taxable,1,,0,0,Medicamentos,"CHILE, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-1829-tensoliv-30-comprimidos-re-bromuro-clidinio-2-5-mg-clordiazepoxido-5-m.jpg,,,Venta con receta médica,yes,Marca,CHILE,1,0,Formato,30 comprimidos,1,0
simple,prod-49600,"Tensuren Am 40/5 30 comprimidos bioequivalente (Amlodipino 5 mg, Telmisartan 40 mg)",1,0,visible,Hipotensores. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Hipotensores. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,29990,,taxable,1,,0,0,Medicamentos,"CHILE, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-49600-tensuren-am-40-5-30-comprimidos-bioequivalente-amlodipino-5-mg-telmisa.jpg,,,Venta con receta médica,yes,Marca,CHILE,1,0,Formato,30 comprimidos,1,0
simple,prod-50004,Terbinafina 250mga x 30comprimidos,1,0,visible,Antimicotico Sistemico. Presentación: 30 comprimidos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antimicotico Sistemico. Presentación: 30 comprimidos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,5770,,taxable,1,,0,0,Medicamentos,"CURAESPRING, Venta libre",,,,Venta libre,no,Marca,CURAESPRING,1,0,Formato,30 comprimidos,1,0
simple,prod-40953,Terbinafina crema 1% 20 g l Chile,1,0,visible,Antimicotico Topico. Presentación: 20 gramos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antimicotico Topico. Presentación: 20 gramos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,2490,,taxable,1,,0,0,Medicamentos,"CHILE, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-40953-terbinafina-crema-1-20-g-l-chile.jpg,,,Venta con receta médica,yes,Marca,CHILE,1,0,Formato,20 gramos,1,0
simple,prod-50172,Termometro Digital,1,0,visible,Accesorios Medicos. Presentación: 1 Blister. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Accesorios Medicos. Presentación: 1 Blister. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,2990,,taxable,1,,0,0,Accesorios,"MUNNICH, Venta libre",,,,Venta libre,no,Marca,MUNNICH,1,0,Formato,1 Blister,1,0
simple,prod-50152,Test De Embarazo Cassette,1,0,visible,Prueba Embarazo. Presentación: 1 Sachet. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Prueba Embarazo. Presentación: 1 Sachet. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,990,,taxable,1,,0,0,Medicamentos,"INSUMOS MEDICOS, Venta libre",http://farmacia-andes.abc/products/medicamentos/prod-50152-test-de-embarazo-cassette.jpg,,,Venta libre,no,Marca,INSUMOS MEDICOS,1,0,Formato,1 Sachet,1,0
simple,prod-50150,Test De Embarazo Onetest,1,0,visible,Prueba Embarazo. Presentación: 1 Sachet. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Prueba Embarazo. Presentación: 1 Sachet. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,1190,,taxable,1,,0,0,Medicamentos,"VARIOS ACCESORIOS, Venta libre",http://farmacia-andes.abc/products/medicamentos/prod-50150-test-de-embarazo-onetest.jpg,,,Venta libre,no,Marca,VARIOS ACCESORIOS,1,0,Formato,1 Sachet,1,0
simple,prod-40905,Texinal 40 mg 30 comprimidos (bioequivalente) (Telmisartan 40 mg),1,0,visible,Hipotensores. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Hipotensores. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,13990,,taxable,1,,0,0,Medicamentos,"ASCEND, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-40905-texinal-40-mg-30-comprimidos-bioequivalente-telmisartan-40-mg.jpg,,,Venta con receta médica,yes,Marca,ASCEND,1,0,Formato,30 comprimidos,1,0
simple,prod-46517,Texinal 80 comprimidos 80 mg 30 (Telmisartan 80 mg),1,0,visible,Hipotensores. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Hipotensores. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,14280,,taxable,1,,0,0,Medicamentos,"ASCEND, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-46517-texinal-80-comprimidos-80-mg-30-telmisartan-80-mg.jpg,,,Venta con receta médica,yes,Marca,ASCEND,1,0,Formato,30 comprimidos,1,0
simple,prod-50181,"Thrive gotas Oftalmica 15 ml (Nafazolina 0,01%)",1,0,visible,Descongestionante Oftalmico. Presentación: 15 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Descongestionante Oftalmico. Presentación: 15 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,2480,,taxable,1,,0,0,Medicamentos,"SOPHIA, Venta libre",http://farmacia-andes.abc/products/medicamentos/prod-50181-thrive-gotas-oftalmica-15-ml-nafazolina-0-01.jpg,,,Venta libre,no,Marca,SOPHIA,1,0,Formato,15 mililitros,1,0
simple,prod-21175,Thyrozol 10 mg 50 comprimidos (Tiamazol 10 mg),1,0,visible,Tiroideoterapia. Presentación: 50 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Tiroideoterapia. Presentación: 50 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,39400,,taxable,1,,0,0,Medicamentos,"MERCK QUIMICA, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-21175-thyrozol-10-mg-50-comprimidos-tiamazol-10-mg.jpg,,,Venta con receta médica,yes,Marca,MERCK QUIMICA,1,0,Formato,50 comprimidos,1,0
simple,prod-30825,Thyrozol 5 mg 50 comprimidos (Tiamazol 5 mg),1,0,visible,Tiroideoterapia. Presentación: 50 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Tiroideoterapia. Presentación: 50 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,25000,,taxable,1,,0,0,Medicamentos,"MERCK QUIMICA, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-30825-thyrozol-5-mg-50-comprimidos-tiamazol-5-mg.jpg,,,Venta con receta médica,yes,Marca,MERCK QUIMICA,1,0,Formato,50 comprimidos,1,0
simple,prod-10623,Tiamina 10 mg 40 comprimidos l Chile,1,0,visible,Vitaminoterapia B. Presentación: 40 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Vitaminoterapia B. Presentación: 40 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,5200,,taxable,1,,0,0,Medicamentos,"CHILE, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-10623-tiamina-10-mg-40-comprimidos-l-chile.jpg,,,Venta con receta médica,yes,Marca,CHILE,1,0,Formato,40 comprimidos,1,0
simple,prod-39675,"Timolol solución oftálmica 0,5% 10 ml Ascend",1,0,visible,Antiglaucomatoso. Presentación: 10 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antiglaucomatoso. Presentación: 10 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,1780,,taxable,1,,0,0,Medicamentos,"ASCEND, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-39675-timolol-solucion-oftalmica-0-5-10-ml-ascend.jpg,,,Venta con receta médica,yes,Marca,ASCEND,1,0,Formato,10 mililitros,1,0
simple,prod-49704,Timuskit Plus 120 ml,1,0,visible,Suplemento Alimenticio. Presentación: 120 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Suplemento Alimenticio. Presentación: 120 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,2500,,taxable,1,,0,0,Medicamentos,"ARAMA, Venta libre",http://farmacia-andes.abc/products/medicamentos/prod-49704-timuskit-plus-120-ml.jpg,,,Venta libre,no,Marca,ARAMA,1,0,Formato,120 mililitros,1,0
simple,prod-49995,Tiras Nasales 10 Un,1,0,visible,Accesorios Medicos. Presentación: 1 Sachet. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Accesorios Medicos. Presentación: 1 Sachet. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,2490,,taxable,1,,0,0,Accesorios,"COMERCIALIZADORA MARKETS CHILE SPA, Venta libre",,,,Venta libre,no,Marca,COMERCIALIZADORA MARKETS CHILE SPA,1,0,Formato,1 Sachet,1,0
simple,prod-35638,"Tobramicina solución oftálmica 0,3% 5 ml Hospifarma",1,0,visible,Corticoterapia Oftalmica. Presentación: 5 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Corticoterapia Oftalmica. Presentación: 5 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,11990,,taxable,1,,0,0,Medicamentos,"HOSPIFARMA, Requiere receta",,,,Venta con receta médica,yes,Marca,HOSPIFARMA,1,0,Formato,5 mililitros,1,0
simple,prod-6177,Tocalm jarabe Inf 15 mg/5 ml 100 ml (Ambroxol 15 mg/5 ml),1,0,visible,Expectorante. Presentación: 120 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Expectorante. Presentación: 120 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,3400,,taxable,1,,0,0,Medicamentos,"PRATER, Venta libre",http://farmacia-andes.abc/products/importadas/prod-6177-tocalm-jarabe-inf-15-mg-5-ml-100-ml-ambroxol-15-mg-5-ml-dr-simi.jpg,,,Venta libre,no,Marca,PRATER,1,0,Formato,120 mililitros,1,0
simple,prod-7496,"Tol 12 Fte 10,000 3 Amp (Cianocobalamina 10 mg, Piridoxina 100 mg, Tiamina 200 mg)",1,0,visible,Vitaminoterapia B. Presentación: 3 Ampolla. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Vitaminoterapia B. Presentación: 3 Ampolla. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,7950,,taxable,1,,0,0,Medicamentos,"SAVAL, Requiere receta",,,,Venta con receta médica,yes,Marca,SAVAL,1,0,Formato,3 Ampolla,1,0
simple,prod-49673,Tomiseptin jarabe 750 mg/5 ml 100 ml,1,0,visible,Antitusivo. Presentación: 100 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antitusivo. Presentación: 100 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,6290,,taxable,1,,0,0,Medicamentos,"CHILE, Venta libre",http://farmacia-andes.abc/products/medicamentos/prod-49673-tomiseptin-jarabe-750-mg-5-ml-100-ml.jpg,,,Venta libre,no,Marca,CHILE,1,0,Formato,100 mililitros,1,0
simple,prod-37237,Topivitae 25 mg 28 comprimidos recubiertos (bioequivalente) (Topiramato 25 mg),1,0,visible,Anticonvulsionante. Presentación: 28 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Anticonvulsionante. Presentación: 28 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,12200,,taxable,1,,0,0,Cuidado familiar,"GALENICUM CHILE, Requiere receta",http://farmacia-andes.abc/products/importadas/prod-37237-topivitae-25-mg-28-comprimidos-recubiertos-bioequivalente-topiramato-25-mg-dr-simi.jpg,,,Venta con receta médica,yes,Marca,GALENICUM CHILE,1,0,Formato,28 comprimidos,1,0
simple,prod-37238,Topivitae 50 mg 28 comprimidos recubiertos (bioequivalente) (Topiramato 50 mg),1,0,visible,Anticonvulsionante. Presentación: 28 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Anticonvulsionante. Presentación: 28 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,13990,,taxable,1,,0,0,Cuidado familiar,"GALENICUM CHILE, Requiere receta",http://farmacia-andes.abc/products/importadas/prod-37238-topivitae-50-mg-28-comprimidos-recubiertos-bioequivalente-topiramato-50-mg-dr-simi.jpg,,,Venta con receta médica,yes,Marca,GALENICUM CHILE,1,0,Formato,28 comprimidos,1,0
simple,prod-49636,"Toptear Hialuronato De Sodio 0,4% 10 ml",1,0,visible,Humectante Ocular. Presentación: 10 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Humectante Ocular. Presentación: 10 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,14990,,taxable,1,,0,0,Medicamentos,"MEGALABS CHILE SA, Venta libre",,,,Venta libre,no,Marca,MEGALABS CHILE SA,1,0,Formato,10 mililitros,1,0
simple,prod-49597,"Toptear solución oftálmica 10 ml (Hialuronato De Sodio 0,4%)",1,0,visible,Humectante Ocular. Presentación: 10 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Humectante Ocular. Presentación: 10 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,14990,,taxable,1,,0,0,Medicamentos,"MEGALABS CHILE SA, Venta libre",http://farmacia-andes.abc/products/medicamentos/prod-49597-toptear-solucion-oftalmica-10-ml-hialuronato-de-sodio-0-4.jpg,,,Venta libre,no,Marca,MEGALABS CHILE SA,1,0,Formato,10 mililitros,1,0
simple,prod-49414,Tramadol 50 mg 10 cápsulas,1,0,visible,Analgesico Mayor. Presentación: 10 cápsulas. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Analgesico Mayor. Presentación: 10 cápsulas. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,3000,,taxable,1,,0,0,Medicamentos,"PINNACLE, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-49414-tramadol-50-mg-10-capsulas.jpg,,,Venta con receta médica,yes,Marca,PINNACLE,1,0,Formato,10 cápsulas,1,0
simple,prod-49330,Tramadol Clorhidrato gotas 100 mg/ml 20 ml Opko,1,0,visible,Analgesico Mayor. Presentación: 20 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Analgesico Mayor. Presentación: 20 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,3710,,taxable,1,,0,0,Medicamentos,"OPKO, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-49330-tramadol-clorhidrato-gotas-100-mg-ml-20-ml-opko.jpg,,,Venta con receta médica,yes,Marca,OPKO,1,0,Formato,20 mililitros,1,0
simple,prod-26796,Tramadol gotas 10 ml Lchile,1,0,visible,Analgesico Mayor. Presentación: 10 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Analgesico Mayor. Presentación: 10 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,2760,,taxable,1,,0,0,Medicamentos,"CHILE, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-26796-tramadol-gotas-10-ml-lchile.jpg,,,Venta con receta médica,yes,Marca,CHILE,1,0,Formato,10 mililitros,1,0
simple,prod-52,"Transpore Micropore 2,5cm x 9,1M Transparente",1,0,visible,Accesorios Medicos. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Accesorios Medicos. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,2490,,taxable,1,,0,0,Accesorios,"3M CHILE S.A., Venta libre",,,,Venta libre,no,Marca,3M CHILE S.A.,1,0,Formato,Formato a consultar,1,0
simple,prod-26162,Trazidex Ofteno solución oftálmica 5 ml Tobramicina + Dexametasona,1,0,visible,Corticoter Asociada Oftalmica. Presentación: 8 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Corticoter Asociada Oftalmica. Presentación: 8 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,18990,,taxable,1,,0,0,Medicamentos,"SOPHIA, Requiere receta",,,,Venta con receta médica,yes,Marca,SOPHIA,1,0,Formato,8 mililitros,1,0
simple,prod-49986,"Trazidex Unguento 3,5 g (Dexametasona 0,1 g, Tobramicina 0,3 g)",1,0,visible,Antibiotico Oftalmico. Presentación: 3 gramos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antibiotico Oftalmico. Presentación: 3 gramos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,22000,,taxable,1,,0,0,Dermocosmética,"SOPHIA, Venta libre",,,,Venta libre,no,Marca,SOPHIA,1,0,Formato,3 gramos,1,0
simple,prod-8746,"Trelibec Forte x 10 comprimidos (Sulfametoxazol 800 mg, Trimetoprim 160 mg)",1,0,visible,Sulfaterapia. Presentación: 10 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Sulfaterapia. Presentación: 10 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,10500,,taxable,1,,0,0,Medicamentos,"MINTLAB, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-8746-trelibec-forte-x-10-comprimidos-sulfametoxazol-800-mg-trimetoprim-160-.jpg,,,Venta con receta médica,yes,Marca,MINTLAB,1,0,Formato,10 comprimidos,1,0
simple,prod-27152,Trex Forte 400 mg 5 ml 30 ml (Azitromicina 400 mg),1,0,visible,Macrolidoterapia. Presentación: 30 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Macrolidoterapia. Presentación: 30 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,21990,,taxable,1,,0,0,Medicamentos,"SAVAL, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-27152-trex-forte-400-mg-5-ml-30-ml-azitromicina-400-mg.jpg,,,Venta con receta médica,yes,Marca,SAVAL,1,0,Formato,30 mililitros,1,0
